Time,FA,FB,FC,h,x,v,h_sp,x_sp
10.2400000000002,51.146,48.207,102.08,1.0046,0.49674,0.50923,1,0.5
10.2450000000002,51.144,48.207,102.07,1.0046,0.49676,0.50918,1,0.5
10.2500000000002,51.142,48.207,102.06,1.0046,0.49677,0.50912,1,0.5
10.2550000000002,51.139,48.207,102.04,1.0045,0.49679,0.50907,1,0.5
10.2600000000002,51.137,48.207,102.03,1.0045,0.49681,0.50901,1,0.5
10.2650000000002,51.135,48.207,102.02,1.0045,0.49683,0.50896,1,0.5
10.2700000000002,51.132,48.207,102.01,1.0045,0.49685,0.50891,1,0.5
10.2750000000002,51.13,48.207,102,1.0044,0.49686,0.50885,1,0.5
10.2800000000002,51.128,48.207,101.98,1.0044,0.49688,0.5088,1,0.5
10.2850000000002,51.126,48.207,101.97,1.0044,0.4969,0.50875,1,0.5
10.2900000000002,51.123,48.207,101.96,1.0043,0.49692,0.5087,1,0.5
10.2950000000002,51.121,48.207,101.95,1.0043,0.49693,0.50864,1,0.5
10.3000000000002,51.119,47.876,101.94,1.0043,0.49695,0.50859,1,0.5
10.3050000000002,51.116,47.876,101.92,1.0043,0.49697,0.50853,1,0.5
10.3100000000002,51.113,47.876,101.91,1.0042,0.49699,0.50847,1,0.5
10.3150000000002,51.11,47.876,101.9,1.0042,0.49701,0.50841,1,0.5
10.3200000000002,51.108,47.876,101.88,1.0042,0.49703,0.50836,1,0.5
10.3250000000002,51.105,47.876,101.87,1.0041,0.49705,0.5083,1,0.5
10.3300000000002,51.102,47.876,101.86,1.0041,0.49707,0.50824,1,0.5
10.3350000000002,51.099,47.876,101.84,1.0041,0.49708,0.50818,1,0.5
10.3400000000002,51.097,47.876,101.83,1.0041,0.4971,0.50813,1,0.5
10.3450000000002,51.094,47.876,101.82,1.004,0.49712,0.50807,1,0.5
10.3500000000002,51.091,47.876,101.81,1.004,0.49714,0.50801,1,0.5
10.3550000000002,51.088,47.876,101.79,1.004,0.49716,0.50795,1,0.5
10.3600000000002,51.085,47.876,101.78,1.0039,0.49718,0.5079,1,0.5
10.3650000000002,51.083,47.876,101.77,1.0039,0.4972,0.50784,1,0.5
10.3700000000002,51.08,47.876,101.75,1.0039,0.49722,0.50779,1,0.5
10.3750000000002,51.077,47.876,101.74,1.0039,0.49724,0.50773,1,0.5
10.3800000000002,51.074,47.876,101.73,1.0038,0.49725,0.50767,1,0.5
10.3850000000002,51.071,47.876,101.72,1.0038,0.49727,0.50762,1,0.5
10.3900000000002,51.069,47.876,101.7,1.0038,0.49729,0.50756,1,0.5
10.3950000000002,51.066,47.876,101.69,1.0038,0.49731,0.50751,1,0.5
10.4000000000002,51.063,51.823,101.68,1.0037,0.49733,0.50745,1,0.5
10.4050000000002,51.064,51.823,101.68,1.0037,0.49733,0.50748,1,0.5
10.4100000000002,51.066,51.823,101.69,1.0038,0.49733,0.5075,1,0.5
10.4150000000002,51.068,51.823,101.7,1.0038,0.49732,0.50752,1,0.5
10.4200000000002,51.069,51.823,101.7,1.0038,0.49732,0.50755,1,0.5
10.4250000000002,51.071,51.823,101.71,1.0038,0.49732,0.50757,1,0.5
10.4300000000002,51.072,51.823,101.71,1.0038,0.49732,0.5076,1,0.5
10.4350000000002,51.074,51.823,101.72,1.0038,0.49732,0.50762,1,0.5
10.4400000000002,51.075,51.823,101.72,1.0038,0.49732,0.50764,1,0.5
10.4450000000002,51.077,51.823,101.73,1.0038,0.49732,0.50767,1,0.5
10.4500000000002,51.078,51.823,101.73,1.0038,0.49732,0.50769,1,0.5
10.4550000000002,51.08,51.823,101.74,1.0039,0.49732,0.50771,1,0.5
10.4600000000002,51.081,51.823,101.74,1.0039,0.49732,0.50774,1,0.5
10.4650000000002,51.083,51.823,101.75,1.0039,0.49732,0.50776,1,0.5
10.4700000000002,51.085,51.823,101.75,1.0039,0.49731,0.50778,1,0.5
10.4750000000002,51.086,51.823,101.76,1.0039,0.49731,0.50781,1,0.5
10.4800000000002,51.088,51.823,101.76,1.0039,0.49731,0.50783,1,0.5
10.4850000000002,51.089,51.823,101.77,1.0039,0.49731,0.50785,1,0.5
10.4900000000002,51.091,51.823,101.77,1.0039,0.49731,0.50788,1,0.5
10.4950000000002,51.092,51.823,101.78,1.0039,0.49731,0.5079,1,0.5
10.5000000000002,51.094,43.977,101.79,1.004,0.49731,0.50792,1,0.5
10.5050000000002,51.087,43.977,101.75,1.0039,0.49735,0.50779,1,0.5
10.5100000000002,51.079,43.977,101.72,1.0038,0.49738,0.50765,1,0.5
10.5150000000002,51.072,43.977,101.69,1.0038,0.49742,0.50752,1,0.5
10.5200000000002,51.065,43.977,101.66,1.0037,0.49746,0.50739,1,0.5
10.5250000000002,51.058,43.977,101.63,1.0036,0.4975,0.50725,1,0.5
10.5300000000002,51.05,43.977,101.6,1.0036,0.49754,0.50712,1,0.5
10.5350000000002,51.043,43.977,101.58,1.0035,0.49757,0.50699,1,0.5
10.5400000000002,51.036,43.977,101.55,1.0034,0.49761,0.50686,1,0.5
10.5450000000002,51.028,43.977,101.52,1.0034,0.49765,0.50673,1,0.5
10.5500000000003,51.021,43.977,101.49,1.0033,0.49769,0.5066,1,0.5
10.5550000000003,51.014,43.977,101.46,1.0032,0.49772,0.50647,1,0.5
10.5600000000003,51.006,43.977,101.43,1.0032,0.49776,0.50634,1,0.5
10.5650000000003,50.999,43.977,101.4,1.0031,0.4978,0.50621,1,0.5
10.5700000000003,50.992,43.977,101.37,1.003,0.49783,0.50608,1,0.5
10.5750000000003,50.984,43.977,101.34,1.003,0.49787,0.50595,1,0.5
10.5800000000003,50.977,43.977,101.31,1.0029,0.49791,0.50583,1,0.5
10.5850000000003,50.969,43.977,101.28,1.0028,0.49795,0.5057,1,0.5
10.5900000000003,50.962,43.977,101.26,1.0028,0.49798,0.50557,1,0.5
10.5950000000003,50.955,43.977,101.23,1.0027,0.49802,0.50545,1,0.5
10.6000000000003,50.947,46.535,101.2,1.0027,0.49806,0.50532,1,0.5
10.6050000000003,50.942,46.535,101.18,1.0026,0.49808,0.50525,1,0.5
10.6100000000003,50.938,46.535,101.16,1.0026,0.4981,0.50517,1,0.5
10.6150000000003,50.933,46.535,101.15,1.0025,0.49813,0.5051,1,0.5
10.6200000000003,50.929,46.535,101.13,1.0025,0.49815,0.50502,1,0.5
10.6250000000003,50.924,46.535,101.12,1.0025,0.49817,0.50495,1,0.5
10.6300000000003,50.919,46.535,101.1,1.0024,0.4982,0.50488,1,0.5
10.6350000000003,50.915,46.535,101.08,1.0024,0.49822,0.5048,1,0.5
10.6400000000003,50.91,46.535,101.07,1.0024,0.49825,0.50473,1,0.5
10.6450000000003,50.905,46.535,101.05,1.0023,0.49827,0.50466,1,0.5
10.6500000000003,50.901,46.535,101.03,1.0023,0.49829,0.50459,1,0.5
10.6550000000003,50.896,46.535,101.02,1.0023,0.49832,0.50452,1,0.5
10.6600000000003,50.891,46.535,101,1.0022,0.49834,0.50444,1,0.5
10.6650000000003,50.887,46.535,100.98,1.0022,0.49836,0.50437,1,0.5
10.6700000000003,50.882,46.535,100.97,1.0022,0.49839,0.5043,1,0.5
10.6750000000003,50.877,46.535,100.95,1.0021,0.49841,0.50423,1,0.5
10.6800000000003,50.873,46.535,100.94,1.0021,0.49843,0.50416,1,0.5
10.6850000000003,50.868,46.535,100.92,1.002,0.49846,0.50409,1,0.5
10.6900000000003,50.863,46.535,100.9,1.002,0.49848,0.50402,1,0.5
10.6950000000003,50.858,46.535,100.89,1.002,0.4985,0.50395,1,0.5
10.7000000000003,50.854,34.51,100.87,1.0019,0.49852,0.50388,1,0.5
10.7050000000003,50.836,34.51,100.8,1.0018,0.49861,0.50357,1,0.5
10.7100000000003,50.817,34.51,100.73,1.0016,0.49869,0.50326,1,0.5
10.7150000000003,50.799,34.51,100.66,1.0015,0.49877,0.50295,1,0.5
10.7200000000003,50.781,34.51,100.6,1.0013,0.49886,0.50264,1,0.5
10.7250000000003,50.762,34.51,100.53,1.0012,0.49894,0.50234,1,0.5
10.7300000000003,50.744,34.51,100.46,1.001,0.49902,0.50203,1,0.5
10.7350000000003,50.726,34.51,100.39,1.0009,0.4991,0.50173,1,0.5
10.7400000000003,50.707,34.51,100.32,1.0007,0.49918,0.50143,1,0.5
10.7450000000003,50.689,34.51,100.25,1.0006,0.49926,0.50112,1,0.5
10.7500000000003,50.67,34.51,100.19,1.0004,0.49935,0.50082,1,0.5
10.7550000000003,50.652,34.51,100.12,1.0003,0.49943,0.50052,1,0.5
10.7600000000003,50.633,34.51,100.05,1.0001,0.49951,0.50022,1,0.5
10.7650000000003,50.615,34.51,99.983,0.99996,0.49959,0.49992,1,0.5
10.7700000000003,50.596,34.51,99.916,0.99981,0.49967,0.49963,1,0.5
10.7750000000003,50.578,34.51,99.85,0.99967,0.49975,0.49933,1,0.5
10.7800000000003,50.559,34.51,99.783,0.99952,0.49983,0.49904,1,0.5
10.7850000000003,50.54,34.51,99.717,0.99937,0.49991,0.49874,1,0.5
10.7900000000003,50.522,34.51,99.651,0.99922,0.49999,0.49845,1,0.5
10.7950000000003,50.503,34.51,99.585,0.99908,0.50007,0.49816,1,0.5
10.8000000000003,50.484,53.893,99.52,0.99893,0.50015,0.49786,1,0.5
10.8050000000003,50.487,53.893,99.542,0.99898,0.50014,0.49796,1,0.5
10.8100000000003,50.491,53.893,99.563,0.99903,0.50012,0.49806,1,0.5
10.8150000000003,50.494,53.893,99.585,0.99908,0.5001,0.49816,1,0.5
10.8200000000003,50.497,53.893,99.607,0.99913,0.50008,0.49825,1,0.5
10.8250000000003,50.5,53.893,99.628,0.99917,0.50007,0.49835,1,0.5
10.8300000000003,50.503,53.893,99.65,0.99922,0.50005,0.49844,1,0.5
10.8350000000003,50.506,53.893,99.671,0.99927,0.50003,0.49854,1,0.5
10.8400000000003,50.509,53.893,99.692,0.99932,0.50002,0.49863,1,0.5
10.8450000000003,50.512,53.893,99.713,0.99936,0.5,0.49873,1,0.5
10.8500000000003,50.516,53.893,99.734,0.99941,0.49998,0.49882,1,0.5
10.8550000000003,50.519,53.893,99.755,0.99946,0.49997,0.49891,1,0.5
10.8600000000003,50.522,53.893,99.776,0.9995,0.49995,0.49901,1,0.5
10.8650000000003,50.525,53.893,99.797,0.99955,0.49993,0.4991,1,0.5
10.8700000000003,50.528,53.893,99.818,0.9996,0.49992,0.49919,1,0.5
10.8750000000003,50.532,53.893,99.839,0.99964,0.4999,0.49928,1,0.5
10.8800000000003,50.535,53.893,99.859,0.99969,0.49988,0.49938,1,0.5
10.8850000000003,50.538,53.893,99.88,0.99973,0.49986,0.49947,1,0.5
10.8900000000003,50.541,53.893,99.9,0.99978,0.49985,0.49956,1,0.5
10.8950000000003,50.545,53.893,99.921,0.99982,0.49983,0.49965,1,0.5
10.9000000000003,50.548,51.617,99.941,0.99987,0.49982,0.49974,1,0.5
10.9050000000003,50.549,51.617,99.951,0.99989,0.49981,0.49978,1,0.5
10.9100000000003,50.549,51.617,99.961,0.99991,0.4998,0.49983,1,0.5
10.9150000000003,50.55,51.617,99.971,0.99994,0.4998,0.49987,1,0.5
10.9200000000003,50.551,51.617,99.981,0.99996,0.49979,0.49992,1,0.5
10.9250000000003,50.551,51.617,99.991,0.99998,0.49979,0.49996,1,0.5
10.9300000000003,50.552,51.617,100,1,0.49978,0.5,1,0.5
10.9350000000003,50.553,51.617,100.01,1,0.49978,0.50005,1,0.5
10.9400000000003,50.554,51.617,100.02,1,0.49977,0.50009,1,0.5
10.9450000000003,50.554,51.617,100.03,1.0001,0.49977,0.50013,1,0.5
10.9500000000003,50.555,51.617,100.04,1.0001,0.49976,0.50017,1,0.5
10.9550000000003,50.556,51.617,100.05,1.0001,0.49976,0.50022,1,0.5
10.9600000000003,50.557,51.617,100.06,1.0001,0.49975,0.50026,1,0.5
10.9650000000003,50.557,51.617,100.07,1.0002,0.49975,0.5003,1,0.5
10.9700000000003,50.558,51.617,100.08,1.0002,0.49974,0.50034,1,0.5
10.9750000000003,50.559,51.617,100.09,1.0002,0.49974,0.50039,1,0.5
10.9800000000003,50.56,51.617,100.1,1.0002,0.49973,0.50043,1,0.5
10.9850000000003,50.56,51.617,100.11,1.0002,0.49973,0.50047,1,0.5
10.9900000000003,50.561,51.617,100.12,1.0003,0.49972,0.50051,1,0.5
10.9950000000003,50.562,51.617,100.12,1.0003,0.49972,0.50055,1,0.5
11.0000000000003,50.563,38.544,100.13,1.0003,0.49971,0.50059,1,0.5
11.0050000000003,50.549,38.544,100.08,1.0002,0.49977,0.50037,1,0.5
11.0100000000003,50.535,38.544,100.03,1.0001,0.49983,0.50015,1,0.5
11.0150000000003,50.521,38.544,99.985,0.99997,0.49989,0.49993,1,0.5
11.0200000000003,50.507,38.544,99.936,0.99986,0.49995,0.49972,1,0.5
11.0250000000003,50.493,38.544,99.887,0.99975,0.50001,0.4995,1,0.5
11.0300000000003,50.479,38.544,99.838,0.99964,0.50007,0.49928,1,0.5
11.0350000000003,50.465,38.544,99.79,0.99953,0.50013,0.49906,1,0.5
11.0400000000003,50.451,38.544,99.741,0.99942,0.50019,0.49885,1,0.5
11.0450000000003,50.437,38.544,99.693,0.99932,0.50025,0.49863,1,0.5
11.0500000000003,50.423,38.544,99.645,0.99921,0.50031,0.49842,1,0.5
11.0550000000003,50.409,38.544,99.597,0.9991,0.50037,0.49821,1,0.5
11.0600000000003,50.395,38.544,99.549,0.999,0.50043,0.49799,1,0.5
11.0650000000003,50.381,38.544,99.501,0.99889,0.50049,0.49778,1,0.5
11.0700000000003,50.367,38.544,99.453,0.99878,0.50055,0.49757,1,0.5
11.0750000000003,50.352,38.544,99.406,0.99868,0.50061,0.49736,1,0.5
11.0800000000003,50.338,38.544,99.359,0.99857,0.50067,0.49715,1,0.5
11.0850000000003,50.324,38.544,99.312,0.99847,0.50072,0.49694,1,0.5
11.0900000000003,50.31,38.544,99.265,0.99837,0.50078,0.49673,1,0.5
11.0950000000003,50.296,38.544,99.218,0.99826,0.50084,0.49652,1,0.5
11.1000000000003,50.281,51.107,99.171,0.99816,0.5009,0.49631,1,0.5
11.1050000000003,50.281,51.107,99.181,0.99818,0.50089,0.49636,1,0.5
11.1100000000003,50.281,51.107,99.191,0.9982,0.50089,0.4964,1,0.5
11.1150000000003,50.281,51.107,99.201,0.99822,0.50088,0.49645,1,0.5
11.1200000000003,50.281,51.107,99.211,0.99825,0.50088,0.49649,1,0.5
11.1250000000003,50.281,51.107,99.221,0.99827,0.50087,0.49653,1,0.5
11.1300000000003,50.281,51.107,99.23,0.99829,0.50087,0.49658,1,0.5
11.1350000000003,50.281,51.107,99.24,0.99831,0.50086,0.49662,1,0.5
11.1400000000003,50.281,51.107,99.25,0.99833,0.50086,0.49666,1,0.5
11.1450000000003,50.281,51.107,99.259,0.99835,0.50085,0.49671,1,0.5
11.1500000000003,50.281,51.107,99.269,0.99837,0.50085,0.49675,1,0.5
11.1550000000003,50.281,51.107,99.279,0.9984,0.50084,0.49679,1,0.5
11.1600000000003,50.281,51.107,99.288,0.99842,0.50084,0.49683,1,0.5
11.1650000000003,50.281,51.107,99.297,0.99844,0.50083,0.49688,1,0.5
11.1700000000003,50.281,51.107,99.307,0.99846,0.50083,0.49692,1,0.5
11.1750000000003,50.281,51.107,99.316,0.99848,0.50082,0.49696,1,0.5
11.1800000000003,50.281,51.107,99.326,0.9985,0.50082,0.497,1,0.5
11.1850000000004,50.281,51.107,99.335,0.99852,0.50081,0.49704,1,0.5
11.1900000000003,50.281,51.107,99.344,0.99854,0.50081,0.49708,1,0.5
11.1950000000004,50.281,51.107,99.353,0.99856,0.5008,0.49712,1,0.5
11.2000000000004,50.281,67.431,99.362,0.99858,0.5008,0.49716,1,0.5
11.2050000000004,50.3,67.431,99.445,0.99877,0.50071,0.49753,1,0.5
11.2100000000004,50.318,67.431,99.527,0.99895,0.50062,0.4979,1,0.5
11.2150000000004,50.337,67.431,99.609,0.99913,0.50054,0.49826,1,0.5
11.2200000000004,50.355,67.431,99.691,0.99931,0.50045,0.49862,1,0.5
11.2250000000004,50.374,67.431,99.772,0.99949,0.50037,0.49899,1,0.5
11.2300000000004,50.393,67.431,99.853,0.99967,0.50028,0.49935,1,0.5
11.2350000000004,50.411,67.431,99.934,0.99985,0.5002,0.49971,1,0.5
11.2400000000004,50.43,67.431,100.01,1,0.50011,0.50006,1,0.5
11.2450000000004,50.449,67.431,100.09,1.0002,0.50002,0.50042,1,0.5
11.2500000000004,50.467,67.431,100.17,1.0004,0.49994,0.50078,1,0.5
11.2550000000004,50.486,67.431,100.25,1.0006,0.49986,0.50113,1,0.5
11.2600000000004,50.505,67.431,100.33,1.0007,0.49977,0.50149,1,0.5
11.2650000000004,50.523,67.431,100.41,1.0009,0.49969,0.50184,1,0.5
11.2700000000004,50.542,67.431,100.49,1.0011,0.4996,0.50219,1,0.5
11.2750000000004,50.561,67.431,100.57,1.0013,0.49952,0.50254,1,0.5
11.2800000000004,50.58,67.431,100.65,1.0014,0.49943,0.50289,1,0.5
11.2850000000004,50.599,67.431,100.73,1.0016,0.49935,0.50323,1,0.5
11.2900000000004,50.617,67.431,100.81,1.0018,0.49927,0.50358,1,0.5
11.2950000000004,50.636,67.431,100.88,1.002,0.49918,0.50392,1,0.5
11.3000000000004,50.655,41.121,100.96,1.0021,0.4991,0.50427,1,0.5
11.3050000000004,50.645,41.121,100.92,1.002,0.49915,0.50408,1,0.5
11.3100000000004,50.634,41.121,100.88,1.002,0.4992,0.5039,1,0.5
11.3150000000004,50.623,41.121,100.84,1.0019,0.49925,0.50372,1,0.5
11.3200000000004,50.613,41.121,100.8,1.0018,0.4993,0.50354,1,0.5
11.3250000000004,50.602,41.121,100.76,1.0017,0.49934,0.50336,1,0.5
11.3300000000004,50.592,41.121,100.71,1.0016,0.49939,0.50317,1,0.5
11.3350000000004,50.581,41.121,100.67,1.0015,0.49944,0.50299,1,0.5
11.3400000000004,50.57,41.121,100.63,1.0014,0.49949,0.50282,1,0.5
11.3450000000004,50.56,41.121,100.59,1.0013,0.49953,0.50264,1,0.5
11.3500000000004,50.549,41.121,100.55,1.0012,0.49958,0.50246,1,0.5
11.3550000000004,50.538,41.121,100.51,1.0011,0.49963,0.50228,1,0.5
11.3600000000004,50.527,41.121,100.47,1.0011,0.49968,0.5021,1,0.5
11.3650000000004,50.517,41.121,100.43,1.001,0.49972,0.50193,1,0.5
11.3700000000004,50.506,41.121,100.39,1.0009,0.49977,0.50175,1,0.5
11.3750000000004,50.495,41.121,100.35,1.0008,0.49982,0.50158,1,0.5
11.3800000000004,50.484,41.121,100.32,1.0007,0.49987,0.5014,1,0.5
11.3850000000004,50.473,41.121,100.28,1.0006,0.49991,0.50123,1,0.5
11.3900000000004,50.463,41.121,100.24,1.0005,0.49996,0.50105,1,0.5
11.3950000000004,50.452,41.121,100.2,1.0004,0.50001,0.50088,1,0.5
11.4000000000004,50.441,40.375,100.16,1.0004,0.50005,0.50071,1,0.5
11.4050000000004,50.429,40.375,100.12,1.0003,0.5001,0.50052,1,0.5
11.4100000000004,50.417,40.375,100.08,1.0002,0.50015,0.50033,1,0.5
11.4150000000004,50.406,40.375,100.03,1.0001,0.5002,0.50015,1,0.5
11.4200000000004,50.394,40.375,99.992,0.99998,0.50025,0.49996,1,0.5
11.4250000000004,50.382,40.375,99.95,0.99989,0.5003,0.49978,1,0.5
11.4300000000004,50.37,40.375,99.909,0.9998,0.50035,0.4996,1,0.5
11.4350000000004,50.358,40.375,99.868,0.99971,0.5004,0.49941,1,0.5
11.4400000000004,50.347,40.375,99.827,0.99961,0.50045,0.49923,1,0.5
11.4450000000004,50.335,40.375,99.786,0.99952,0.5005,0.49905,1,0.5
11.4500000000004,50.323,40.375,99.745,0.99943,0.50055,0.49887,1,0.5
11.4550000000004,50.311,40.375,99.704,0.99934,0.5006,0.49869,1,0.5
11.4600000000004,50.299,40.375,99.664,0.99925,0.50065,0.4985,1,0.5
11.4650000000004,50.287,40.375,99.623,0.99916,0.5007,0.49832,1,0.5
11.4700000000004,50.275,40.375,99.583,0.99907,0.50075,0.49815,1,0.5
11.4750000000004,50.264,40.375,99.543,0.99898,0.5008,0.49797,1,0.5
11.4800000000004,50.252,40.375,99.503,0.99889,0.50084,0.49779,1,0.5
11.4850000000004,50.24,40.375,99.463,0.99881,0.50089,0.49761,1,0.5
11.4900000000004,50.228,40.375,99.423,0.99872,0.50094,0.49743,1,0.5
11.4950000000004,50.216,40.375,99.383,0.99863,0.50099,0.49726,1,0.5
11.5000000000004,50.204,54.166,99.344,0.99854,0.50104,0.49708,1,0.5
11.5050000000004,50.207,54.166,99.366,0.99859,0.50102,0.49718,1,0.5
11.5100000000004,50.211,54.166,99.389,0.99864,0.501,0.49728,1,0.5
11.5150000000004,50.215,54.166,99.411,0.99869,0.50098,0.49738,1,0.5
11.5200000000004,50.218,54.166,99.434,0.99874,0.50096,0.49748,1,0.5
11.5250000000004,50.222,54.166,99.456,0.99879,0.50093,0.49758,1,0.5
11.5300000000004,50.225,54.166,99.478,0.99884,0.50091,0.49768,1,0.5
11.5350000000004,50.229,54.166,99.5,0.99889,0.50089,0.49778,1,0.5
11.5400000000004,50.233,54.166,99.522,0.99894,0.50087,0.49788,1,0.5
11.5450000000004,50.236,54.166,99.544,0.99899,0.50085,0.49797,1,0.5
11.5500000000004,50.24,54.166,99.566,0.99904,0.50083,0.49807,1,0.5
11.5550000000004,50.244,54.166,99.588,0.99908,0.50081,0.49817,1,0.5
11.5600000000004,50.247,54.166,99.61,0.99913,0.50079,0.49826,1,0.5
11.5650000000004,50.251,54.166,99.631,0.99918,0.50077,0.49836,1,0.5
11.5700000000004,50.255,54.166,99.653,0.99923,0.50075,0.49846,1,0.5
11.5750000000004,50.258,54.166,99.674,0.99928,0.50073,0.49855,1,0.5
11.5800000000004,50.262,54.166,99.695,0.99932,0.50071,0.49865,1,0.5
11.5850000000004,50.266,54.166,99.717,0.99937,0.50069,0.49874,1,0.5
11.5900000000004,50.27,54.166,99.738,0.99942,0.50067,0.49884,1,0.5
11.5950000000004,50.273,54.166,99.759,0.99946,0.50065,0.49893,1,0.5
11.6000000000004,50.277,48.701,99.78,0.99951,0.50063,0.49902,1,0.5
11.6050000000004,50.275,48.701,99.777,0.9995,0.50064,0.49901,1,0.5
11.6100000000004,50.272,48.701,99.773,0.9995,0.50064,0.49899,1,0.5
11.6150000000004,50.27,48.701,99.769,0.99949,0.50065,0.49897,1,0.5
11.6200000000004,50.268,48.701,99.766,0.99948,0.50066,0.49896,1,0.5
11.6250000000004,50.265,48.701,99.762,0.99947,0.50066,0.49894,1,0.5
11.6300000000004,50.263,48.701,99.759,0.99946,0.50067,0.49893,1,0.5
11.6350000000004,50.26,48.701,99.755,0.99946,0.50068,0.49891,1,0.5
11.6400000000004,50.258,48.701,99.751,0.99945,0.50069,0.49889,1,0.5
11.6450000000004,50.256,48.701,99.748,0.99944,0.50069,0.49888,1,0.5
11.6500000000004,50.253,48.701,99.744,0.99943,0.5007,0.49886,1,0.5
11.6550000000004,50.251,48.701,99.741,0.99942,0.50071,0.49885,1,0.5
11.6600000000004,50.249,48.701,99.737,0.99942,0.50071,0.49883,1,0.5
11.6650000000004,50.246,48.701,99.734,0.99941,0.50072,0.49882,1,0.5
11.6700000000004,50.244,48.701,99.73,0.9994,0.50073,0.4988,1,0.5
11.6750000000004,50.241,48.701,99.727,0.99939,0.50074,0.49878,1,0.5
11.6800000000004,50.239,48.701,99.723,0.99938,0.50074,0.49877,1,0.5
11.6850000000004,50.237,48.701,99.72,0.99938,0.50075,0.49875,1,0.5
11.6900000000004,50.234,48.701,99.716,0.99937,0.50076,0.49874,1,0.5
11.6950000000004,50.232,48.701,99.712,0.99936,0.50076,0.49872,1,0.5
11.7000000000004,50.229,51.173,99.709,0.99935,0.50077,0.49871,1,0.5
11.7050000000004,50.23,51.173,99.717,0.99937,0.50076,0.49874,1,0.5
11.7100000000004,50.23,51.173,99.724,0.99939,0.50076,0.49877,1,0.5
11.7150000000004,50.231,51.173,99.732,0.9994,0.50075,0.49881,1,0.5
11.7200000000004,50.231,51.173,99.739,0.99942,0.50075,0.49884,1,0.5
11.7250000000004,50.232,51.173,99.747,0.99944,0.50074,0.49887,1,0.5
11.7300000000004,50.232,51.173,99.754,0.99945,0.50074,0.49891,1,0.5
11.7350000000004,50.232,51.173,99.762,0.99947,0.50073,0.49894,1,0.5
11.7400000000004,50.233,51.173,99.769,0.99949,0.50073,0.49897,1,0.5
11.7450000000004,50.233,51.173,99.776,0.9995,0.50072,0.49901,1,0.5
11.7500000000004,50.234,51.173,99.784,0.99952,0.50072,0.49904,1,0.5
11.7550000000004,50.234,51.173,99.791,0.99954,0.50071,0.49907,1,0.5
11.7600000000004,50.235,51.173,99.798,0.99955,0.5007,0.4991,1,0.5
11.7650000000004,50.235,51.173,99.806,0.99957,0.5007,0.49914,1,0.5
11.7700000000004,50.236,51.173,99.813,0.99958,0.50069,0.49917,1,0.5
11.7750000000004,50.236,51.173,99.82,0.9996,0.50069,0.4992,1,0.5
11.7800000000004,50.237,51.173,99.827,0.99962,0.50068,0.49923,1,0.5
11.7850000000004,50.237,51.173,99.834,0.99963,0.50068,0.49926,1,0.5
11.7900000000004,50.238,51.173,99.841,0.99965,0.50067,0.49929,1,0.5
11.7950000000004,50.238,51.173,99.848,0.99966,0.50067,0.49933,1,0.5
11.8000000000004,50.238,55.13,99.855,0.99968,0.50066,0.49936,1,0.5
11.8050000000004,50.243,55.13,99.88,0.99973,0.50064,0.49947,1,0.5
11.8100000000004,50.248,55.13,99.905,0.99979,0.50061,0.49958,1,0.5
11.8150000000004,50.253,55.13,99.93,0.99984,0.50059,0.49969,1,0.5
11.8200000000004,50.258,55.13,99.954,0.9999,0.50056,0.4998,1,0.5
11.8250000000005,50.263,55.13,99.979,0.99995,0.50054,0.4999,1,0.5
11.8300000000005,50.268,55.13,100,1,0.50051,0.50001,1,0.5
11.8350000000005,50.273,55.13,100.03,1.0001,0.50049,0.50012,1,0.5
11.8400000000005,50.278,55.13,100.05,1.0001,0.50046,0.50023,1,0.5
11.8450000000005,50.283,55.13,100.08,1.0002,0.50044,0.50034,1,0.5
11.8500000000005,50.288,55.13,100.1,1.0002,0.50041,0.50044,1,0.5
11.8550000000005,50.294,55.13,100.12,1.0003,0.50039,0.50055,1,0.5
11.8600000000005,50.299,55.13,100.15,1.0003,0.50036,0.50065,1,0.5
11.8650000000005,50.304,55.13,100.17,1.0004,0.50034,0.50076,1,0.5
11.8700000000005,50.309,55.13,100.19,1.0004,0.50031,0.50087,1,0.5
11.8750000000005,50.314,55.13,100.22,1.0005,0.50029,0.50097,1,0.5
11.8800000000005,50.319,55.13,100.24,1.0005,0.50026,0.50107,1,0.5
11.8850000000005,50.324,55.13,100.27,1.0006,0.50024,0.50118,1,0.5
11.8900000000005,50.329,55.13,100.29,1.0006,0.50022,0.50128,1,0.5
11.8950000000005,50.334,55.13,100.31,1.0007,0.50019,0.50139,1,0.5
11.9000000000005,50.339,37.23,100.34,1.0007,0.50017,0.50149,1,0.5
11.9050000000005,50.324,37.23,100.28,1.0006,0.50023,0.50123,1,0.5
11.9100000000005,50.309,37.23,100.22,1.0005,0.5003,0.50098,1,0.5
11.9150000000005,50.294,37.23,100.16,1.0004,0.50036,0.50073,1,0.5
